event_id,area,venue,address,venue_url,event_name,event_date,start_time,end_time,event_url,promoters,promoter_url,interested,ticket_category,ticket_price,lineup,minimum_age,genre,information,event_admin,website_url
1994836,Karlsruhe,Gotec,"Gablonzerstr. 11, 76185, Karlsruhe",https://de.ra.co/clubs/19602,FEMALE FACE 2 FACE,2024-10-12,Sat 22:00,Sun 08:00,https://de.ra.co/events/1994836,240KMH,https://de.ra.co/promoters/123738,16,N/A,N/A,"Cloudy F2F Nikolina, MOIA F2F Ma Čka , Serafina F2F Riana Holley , TONI BA F2F ANNA",18,Techno,FEMALE FACE 2 FACE  by 240km/h ,Gotec76,https://gotogotec.ticket.io/e3tet33j/
1994837,Karlsruhe,Gotec,"Gablonzerstr. 11, 76185, Karlsruhe",https://de.ra.co/clubs/19602,25th Anniversary,2024-10-18,Fri 22:00,Sat 08:00,https://de.ra.co/events/1994837,Gotec76,https://de.ra.co/promoters/140467,20,N/A,N/A,"Charlie Sparks , Kobosil , AISHA , KIM SWIM , Parkerstrange , Ueberrest , Zisko , , and many more...",18,Techno,25th ANNIVERSARY NIGHT ,Gotec76,https://gotogotec.ticket.io/38wtaqv3/
1994839,Karlsruhe,Gotec,"Gablonzerstr. 11, 76185, Karlsruhe",https://de.ra.co/clubs/19602,25th ANNIVERSARY OPEN AIR DAYTIME,2024-10-19,Sat 14:00,Sun 20:00,https://de.ra.co/events/1994839,Gotec76,https://de.ra.co/promoters/140467,6,N/A,N/A,TBA,18,Techno,25th ANNIVERSARY DAYTIME OPEN AIR ,Gotec76,https://gotogotec.ticket.io/093hwja1/
1994847,Karlsruhe,Gotec,"Gablonzerstr. 11, 76185, Karlsruhe",https://de.ra.co/clubs/19602,HEDONISTICA (SEX POSITIVE EVENT),2024-10-26,Sat 22:00,Sun 06:00,https://de.ra.co/events/1994847,N/A,N/A,5,N/A,N/A,"Antigone , ENO , MIKE HELM",18,Techno,"Hedonistica ist ein Queer-Freundliches Sexpositiv Event. Freiheit, Nacktheit, Sex und das ausleben verschiedener Vorlieben steht hier im Mittelpunkt.

Bitte beachtet den Dresscode: 
Gewagt, kreativ und offen für sexuelle Ausdrucksformen:
Kink/Fetisch/Masken. Von Leder und Latex über Bondage bis hin zu anderen Fetischen sind alle Stilrichtungen willkommen.
Es darf auch gerne bunt werden, solange es in Kink und Fetisch passt. 

",Gotec76,https://gotogotec.ticket.io/qwf7wfwe/
1994851,Karlsruhe,Gotec,"Gablonzerstr. 11, 76185, Karlsruhe",https://de.ra.co/clubs/19602,NO HALLOWEEN,2024-10-31,Thu 22:00,Fri 08:00,https://de.ra.co/events/1994851,Gotec76,https://de.ra.co/promoters/140467,24,N/A,N/A,"Adrian Mills , DJ GUESTLIST , Justin Tinderdate  , Koboyo , Krackk , PRADA 2000 ,  SHOKI287",18,"Trance, Techno",NO HALLOWEEN // without costumes! ,Gotec76,https://gotogotec.ticket.io/zlqw9e4r/
2014604,Karlsruhe,Gotec,"Gablonzerstr. 11, 76185, Karlsruhe",https://de.ra.co/clubs/19602,LASTER x Gotec Karlsruhe,2024-12-07,Sat 23:59,Sun 06:00,https://de.ra.co/events/2014604,"Laster Club, Gotec Club , Gotec76","https://de.ra.co/promoters/103150, https://de.ra.co/promoters/131599, https://de.ra.co/promoters/140467",41,Early bird,18.1,ARTIST TO BE ANNOUNCED SOON,18,Techno,"NO HATE / NO HOMOPHOBIA / NO GENDER / NO DISCRIMINATION / NO RACISM
JUST RESPECT / JUST DANCE

NO PHONES ON OUR DANCEFLOOR",lasterclub,"https://www.instagram.com/lasterclub/, https://soundcloud.com/lasterclub"
