event_id,area,venue,address,venue_url,event_name,event_date,start_time,end_time,event_url,promoters,promoter_url,interested,ticket_category,ticket_price,lineup,minimum_age,genre,information,event_admin,website_url
2008202,Regensburg,Alte Mälzerei,"Galgenbergstr. 20, 93053 Regensburg",https://de.ra.co/clubs/22527,Mehr Liebe Rave,2024-10-25,Fri 22:00,Sat 05:00,https://de.ra.co/events/2008202,Mehr Liebe,https://de.ra.co/promoters/151164,7,N/A,N/A,"Tiefenspiel , Hannique , Fuchstrott , Athas , TcNetium",18,Techno,"Das Warten hat ein Ende – Mehr Liebe geht in die nächste Runde! In genau einem Monat erwartet euch Vol. 2 der Mehr Liebe Raves!

Der Rave hat ein Motto und einen Dresscode: Fire & Ice! Bist du eher cool wie Eis oder heiß wie Feuer? Entscheide dich und komm im passenden Outfit!

Unsere Newcomer:innen und local DJs spielen feinen Melodic und Peak-Time Techno für euch. Wir fangen entspannt bei 120 bpm an und steigern uns über den Abend auf bis zu 150.

Wichtig: Der Gewinn wird wie immer an Regensburger Vereine gespendet. Ihr habt die Wahl und könnt am Eingang abstimmen, wohin euer Eintritt fließen soll! Dieses Mal erfolgt die Aufteilung prozentual nach euren Stimmen.

Folgt uns gerne auf Instagram: @mehrliebe.kollektiv für alle Updates!
",Tonique00,https://www.instagram.com/mehrliebe.kollektiv/
2015549,Regensburg,Rehorik Rösterei & Kaffeehaus,"Straubinger Str. 62a, 93055 Regensburg",https://de.ra.coNone,Elektronischer Kaffee with Nathalie Seres,2024-10-26,Sat 23:00,Sun 05:00,https://de.ra.co/events/2015549,N/A,N/A,2,N/A,N/A,"Nathalie Seres , MlnK, Dechi",18,House,"It's about house music, vinyl and live artists!
Currently, Regensburg lacks a decent club or any events, let alone any sophisticated bookings related to electronic music.
With this event series, we want to change this.
Since 2022, there's a new coffee roastery in the eastern part of Regensburg. The venue is beautiful, not subject to curfew restrictions, and allows for unrestricted volume levels. It can accommodate 200 people, and the fully glazed exterior can be covered with 8-meter-high curtains. The exterior is enhanced with visuals, creating a wonderful atmosphere.

Lineup:
Nathalie Seres  (Never Not Now / Ostgut Ton)
MlnK (Analoque / Kerbwerk)
Dechi (Elektronisches Gemüse / Perlaperla)

VJs:
Pupillendriller
Joolesvisuals",gemuese,N/A
