event_id,area,venue,address,venue_url,event_name,event_date,start_time,end_time,event_url,promoters,promoter_url,interested,ticket_category,ticket_price,lineup,minimum_age,genre,information,event_admin,website_url
1977790,Augsburg,M-Eins Aichach,Rudolf-Diesel-Straße 12A; 86551 Aichach,https://de.ra.coNone,Rave Søciety pres. Uncut with Cloudy x Johannes Schuster x Vendex,2024-10-11,Fri 22:00,Sat 05:00,https://de.ra.co/events/1977790,Rave Society Augsburg,https://de.ra.co/promoters/147650,14,N/A,N/A,"Johannes Schuster , Cloudy , Vendex , Lukas Flowers b2b Arthur Janke , Gabu , Contrast, Kelly Fernando",18,"Trance, Techno","𝔲𝔫𝔠𝔲𝔱
11.10.2024 M-Eins Aichach

Am 11.10.2024 findet unsere nächste Uncut Veranstaltung im M-Eins in Aichach statt.

STAY READY!!!

DOORS OPEN 22:00-5:00
FSK 18
NO PHOTO POLICY

M-Eins Aichach
Rudolf-Diesel-Straße 12A
86551 Aichach

SPONSOR: LEW",RaveSociety,https://www.m-eins.cc/events/uncut-11-10-2024-1
2000217,Augsburg,Maha Bar Augsburg,"Theaterstraße 6, 86152 Augsburg, Germany",https://de.ra.co/clubs/230219,Kinky Karneval,2024-10-18,Fri 21:00,Sat 06:00,https://de.ra.co/events/2000217,N/A,N/A,2,N/A,N/A,"- Paul Engel (Kinky Karneval), - Oxxy (Modest), - Nagini (Synth Records), - Dattelklauber (Iltis Burn), - Pepe (City Cafe), - TBA",18,"Trance, House","Wir sind ein junges Kollektiv aus kreativen Köpfen und ""Sex-positive Party"" Begeisterten.

Unser Slogan lautet ""Colorful Kinky Party"". Wir motivieren unsere Gäste sich bunt und sexy zu kleiden. Doch nicht nur damit unterscheidet sich unser Dresscode von anderen Kinky Partys - mehr dazu weiter unten.

Wir investieren viel Zeit und Liebe in die Dekoration des Clubs. Dancefloor, Chillout und Playroom Bereiche werden bei uns in großer Sorgfalt ausgeschmückt und dekoriert.

Hättet ihr auch gerne mehr Liebe und happy vibes auf dem Dancefloor? Dann seid ihr bei uns richtig. Das musikalische Motto für die nächste Kinky Karneval lautet:
""Happy vibes all night long""mit den Musik-Richtugen House, HardTrance/Groove


Highlights:
- Start 21:00-06:00+after
- Play-Areas
- Chill-Areas
- Photobox
- Pole Dance
- Body Painting
- Awareness Team
- Dresscode only

Lineup: 
- Paul Engel (Kinky Karneval)
- Oxxy (Modest)
- Nagini (Synth Records)
- Dattelklauber (Iltis Burn)
- Pepe (City Cafe)
- TBA
Zielgruppe
Wir haben kein Alterslimit bei unseren Veranstaltungen, sind aber bei der Selektion auf der Suche nach kreativen jungen Leuten und ""junggebliebenen"".

Der größte Teil unserer Community ist zwischen 20 und 35 Jahre alt. Die meisten davon sind kreative Köpfe. Viele kommen aus der Raver, Kinky, Psy, Swinger, Burner, Poledance, Feuerkünstler Szene.

Dresscode
Bitte beachtet unseren folgenden Dresscode, damit wir gemeinsam eine unvergessliche Nacht schaffen.

Vorab jedoch gleich eine wichtige Botschaft an euch: Unsere Selektion an der Tür beschränkt sich nicht nur auf euer Outfit, sondern bezieht vor allem auch eure Ausstrahlung als Person mit ein. Ein passendes Outfit garantiert somit nicht automatisch den Einlass.

Im Gegensatz zu anderen Events dieser Art freuen wir uns, wenn ihr sehr farbenfrohe Outfits anzieht. Alltagskleidung wie z.b. Jeans solltet ihr vermeiden. Hier aber noch ein Unterschied zu vielen anderen Kinky Partys - falls sie euer ansonsten kreatives, sexy Outfit perfekt ergänzt, drücken wir hier ein Auge zu.

Kommt in glamourösen oder witzigen Karneval Kostümen, im Harness, eurem sexy lieblings-Psytrance/Raver Outfit, Dessous, Cosplay & Cyber Punk, im knappen Fitnessdress, Bodypaint, Burlesque, Lack und Leder, Korsetts, Uniformen.

Seid verspielt, aber erotisch. Bunt, aber mit Stil. Lasst eurer Kreativität freien Lauf! Seid mutig, wild und sexy.

Für alle Outfits gilt: weniger ist mehr.

Falls ihr euch mit eurem Outfit unsicher seid, könnt ihr uns gerne eine Nachricht mit eurem Lieblingsoutfit schicken und wir sagen euch, ob ihr damit auf die Party könnt.",Paul998,"https://www.instagram.com/kinky_karneval/, https://www.joyclub.de/party/11319688.kinky_karneval.html"
2016795,Augsburg,Soho Stage,"Ludwigstraße 34, 86152 Augsburg, Germany",https://de.ra.co/clubs/140061,PLAYDIRTY NIGHT,2024-10-19,Sat 23:00,Sun 05:00,https://de.ra.co/events/2016795,FJ,https://de.ra.co/promoters/132762,1,N/A,N/A,"EXPLICIT, MERT, Algerics , WARFARE",18,"Techno, Industrial","PLAYDIRTY NIGHT
SOHO STAGE, AUGSBURG
19.10.2024
23:00-05:00 UHR

NO PHOTO POLICY! 
FEEL FREE ",FFJJ,https://www.instagram.com/playdirtyevents?igsh=MXJ4ZTQ4Nmhwcmp3Nw==
